Core_Node_ID,MM_AttachedUEs,SM_ActivePDUSessions,CPU_Load,Timestamp
UPF_001,7500,4441,89.10683333592657,2026-01-01T13:15:00+00:00
UPF_001,7481,4377,89.59495901813412,2026-01-01T13:30:00+00:00
UPF_001,7500,4441,87.46422702206257,2026-01-01T13:45:00+00:00
UPF_001,7500,4458,90.0,2026-01-01T14:00:00+00:00
UPF_001,7364,4500,88.46109309942307,2026-01-01T14:15:00+00:00
UPF_001,7500,4495,90.0,2026-01-01T14:30:00+00:00
UPF_001,7500,4500,89.69785463169363,2026-01-01T14:45:00+00:00
UPF_001,7500,4417,90.0,2026-01-01T15:00:00+00:00
UPF_001,7500,4427,89.74889988780056,2026-01-01T15:15:00+00:00
UPF_001,7311,4341,88.92865983039695,2026-01-01T15:30:00+00:00
UPF_001,7237,4283,85.89361881215977,2026-01-01T15:45:00+00:00
UPF_001,7260,4287,85.8939917017487,2026-01-01T16:00:00+00:00
UPF_001,7212,4369,89.96389681920795,2026-01-01T16:15:00+00:00
UPF_001,7121,4233,87.0077663245683,2026-01-01T16:30:00+00:00
UPF_001,7165,4273,83.68167524251892,2026-01-01T16:45:00+00:00
UPF_001,7023,4198,84.3045473593969,2026-01-01T17:00:00+00:00
UPF_001,6896,4195,82.873545484977,2026-01-01T17:15:00+00:00
UPF_001,6820,4135,85.51592555670354,2026-01-01T17:30:00+00:00
UPF_001,6776,4083,84.59458962812073,2026-01-01T17:45:00+00:00
UPF_001,6839,4122,79.86246058030073,2026-01-01T18:00:00+00:00
UPF_001,6648,4117,79.77490302480248,2026-01-01T18:15:00+00:00
UPF_001,6822,4082,78.66122037331658,2026-01-01T18:30:00+00:00
UPF_001,6651,3958,79.53754303850874,2026-01-01T18:45:00+00:00
UPF_001,6567,4040,80.94807379894114,2026-01-01T19:00:00+00:00
UPF_001,6791,3901,82.64552688205843,2026-01-01T19:15:00+00:00
UPF_001,6464,3800,77.04061888438687,2026-01-01T19:30:00+00:00
UPF_001,6392,3801,75.08302747171885,2026-01-01T19:45:00+00:00
UPF_001,6345,3889,78.50345387397172,2026-01-01T20:00:00+00:00
UPF_001,6280,3812,78.36436859125358,2026-01-01T20:15:00+00:00
UPF_001,6051,3777,75.18364933446067,2026-01-01T20:30:00+00:00
UPF_001,6079,3572,74.81077511002272,2026-01-01T20:45:00+00:00
UPF_001,5890,3602,71.73618363052127,2026-01-01T21:00:00+00:00
UPF_001,5616,3513,70.71572644574316,2026-01-01T21:15:00+00:00
UPF_001,5256,3293,61.72059154981948,2026-01-01T21:30:00+00:00
UPF_001,5295,3094,59.971156318748896,2026-01-01T21:45:00+00:00
UPF_001,5181,3045,59.65547956074962,2026-01-01T22:00:00+00:00
UPF_001,5157,2993,61.361171197114004,2026-01-01T22:15:00+00:00
UPF_001,5185,3007,57.0172534816389,2026-01-01T22:30:00+00:00
UPF_001,5220,3089,62.05813848711785,2026-01-01T22:45:00+00:00
UPF_001,5247,3176,57.0023280205797,2026-01-01T23:00:00+00:00
UPF_001,5336,3139,60.008689448595185,2026-01-01T23:15:00+00:00
UPF_001,5263,3117,60.46202358196768,2026-01-01T23:30:00+00:00
UPF_001,5230,3118,61.952974414107956,2026-01-01T23:45:00+00:00
UPF_001,5186,3091,58.52674453053,2026-01-02T00:00:00+00:00
UPF_001,5282,3114,56.9935091062157,2026-01-02T00:15:00+00:00
UPF_001,5043,3062,59.41096205479696,2026-01-02T00:30:00+00:00
UPF_001,5081,3009,56.227801980445314,2026-01-02T00:45:00+00:00
UPF_001,4982,2796,52.864995999364325,2026-01-02T01:00:00+00:00
UPF_001,4796,2701,52.40197622521483,2026-01-02T01:15:00+00:00
UPF_001,4428,2682,49.34385721296081,2026-01-02T01:30:00+00:00
UPF_001,4345,2703,47.579284589684086,2026-01-02T01:45:00+00:00
UPF_001,4112,2477,44.088805987154196,2026-01-02T02:00:00+00:00
UPF_001,3899,2334,43.002041893472665,2026-01-02T02:15:00+00:00
UPF_001,3569,2111,38.49468218078992,2026-01-02T02:30:00+00:00
UPF_001,3443,2023,35.954013119847865,2026-01-02T02:45:00+00:00
UPF_001,3327,1910,35.147632824758105,2026-01-02T03:00:00+00:00
UPF_001,3224,1835,30.0,2026-01-02T03:15:00+00:00
UPF_001,3092,1943,30.0,2026-01-02T03:30:00+00:00
UPF_001,3039,1800,30.529458610544282,2026-01-02T03:45:00+00:00
UPF_001,3000,1800,30.115422180842497,2026-01-02T04:00:00+00:00
UPF_001,3006,1800,30.89898407041624,2026-01-02T04:15:00+00:00
UPF_001,3149,1800,30.86859788146283,2026-01-02T04:30:00+00:00
UPF_001,3340,1909,32.65102147875145,2026-01-02T04:45:00+00:00
UPF_001,3431,2017,35.52240114355633,2026-01-02T05:00:00+00:00
UPF_001,3510,2182,37.74414095001475,2026-01-02T05:15:00+00:00
UPF_001,3786,2350,43.64142416751395,2026-01-02T05:30:00+00:00
UPF_001,4155,2575,45.69173166214571,2026-01-02T05:45:00+00:00
UPF_001,4490,2741,48.94223719897991,2026-01-02T06:00:00+00:00
UPF_001,4521,2737,52.251772204987354,2026-01-02T06:15:00+00:00
UPF_001,4902,2999,57.9581422703771,2026-01-02T06:30:00+00:00
UPF_001,5087,3041,56.15173137047708,2026-01-02T06:45:00+00:00
UPF_001,5219,3023,58.53258160307775,2026-01-02T07:00:00+00:00
UPF_001,5321,3283,61.228491490316806,2026-01-02T07:15:00+00:00
UPF_001,5554,3297,61.4930939191681,2026-01-02T07:30:00+00:00
UPF_001,5547,3341,63.70538334492522,2026-01-02T07:45:00+00:00
UPF_001,5741,3433,69.96612742573414,2026-01-02T08:00:00+00:00
UPF_001,5885,3522,71.04718362378573,2026-01-02T08:15:00+00:00
UPF_001,6127,3693,72.86444239330689,2026-01-02T08:30:00+00:00
UPF_001,6277,3822,79.47218627546124,2026-01-02T08:45:00+00:00
UPF_001,6383,3898,79.33126528369513,2026-01-02T09:00:00+00:00
UPF_001,6701,3973,80.67498793346861,2026-01-02T09:15:00+00:00
UPF_001,6909,4104,84.17209440052686,2026-01-02T09:30:00+00:00
UPF_001,6952,4154,83.40129921972857,2026-01-02T09:45:00+00:00
UPF_001,6984,4203,84.09873245062725,2026-01-02T10:00:00+00:00
UPF_001,7039,4167,83.10863178120832,2026-01-02T10:15:00+00:00
UPF_001,7166,4194,82.10283322454833,2026-01-02T10:30:00+00:00
UPF_001,7321,4253,84.91487869902542,2026-01-02T10:45:00+00:00
UPF_001,7245,4338,86.6174674077555,2026-01-02T11:00:00+00:00
UPF_001,7245,4419,88.35087327072385,2026-01-02T11:15:00+00:00
UPF_001,6404,4396,87.5516929903773,2026-01-02T11:30:00+00:00
UPF_001,7266,4385,88.11990094888397,2026-01-02T11:45:00+00:00
UPF_001,7321,4485,85.72161846265669,2026-01-02T12:00:00+00:00
UPF_001,7380,4477,88.5517468359424,2026-01-02T12:15:00+00:00
UPF_001,7234,4485,86.07309402049815,2026-01-02T12:30:00+00:00
UPF_001,7500,4448,87.60464604065737,2026-01-02T12:45:00+00:00
UPF_001,7384,4437,90.0,2026-01-02T13:00:00+00:00
UPF_001,7474,4500,90.0,2026-01-02T13:15:00+00:00
UPF_001,7455,4413,90.0,2026-01-02T13:30:00+00:00
UPF_001,7356,4478,90.0,2026-01-02T13:45:00+00:00
UPF_001,7500,4469,90.0,2026-01-02T14:00:00+00:00
UPF_001,7382,4500,89.20417090095633,2026-01-02T14:15:00+00:00
UPF_001,7448,4443,89.54190987922036,2026-01-02T14:30:00+00:00
UPF_001,7421,4448,90.0,2026-01-02T14:45:00+00:00
UPF_001,7304,4410,88.59977424084026,2026-01-02T15:00:00+00:00
UPF_001,7213,4474,85.40942264773578,2026-01-02T15:15:00+00:00
UPF_001,7317,4389,89.33365153848159,2026-01-02T15:30:00+00:00
UPF_001,7294,4410,85.85167242649337,2026-01-02T15:45:00+00:00
UPF_001,7326,4416,85.9935385329781,2026-01-02T16:00:00+00:00
UPF_001,7079,4328,83.51958043262962,2026-01-02T16:15:00+00:00
UPF_001,7046,4259,86.1528378569191,2026-01-02T16:30:00+00:00
UPF_001,6878,4269,87.76393227706217,2026-01-02T16:45:00+00:00
UPF_001,6880,4115,90.0,2026-01-02T17:00:00+00:00
UPF_001,6782,4080,82.50079536259486,2026-01-02T17:15:00+00:00
UPF_001,6937,4243,79.8464587363447,2026-01-02T17:30:00+00:00
UPF_001,6877,4181,80.19245656240172,2026-01-02T17:45:00+00:00
UPF_001,6830,4101,82.6458698423592,2026-01-02T18:00:00+00:00
UPF_001,6723,4071,81.04655458689797,2026-01-02T18:15:00+00:00
UPF_001,6737,4043,81.18168110165782,2026-01-02T18:30:00+00:00
UPF_001,6624,3974,78.20290013665102,2026-01-02T18:45:00+00:00
UPF_001,6426,3984,79.40809031837901,2026-01-02T19:00:00+00:00
UPF_001,6454,3953,80.61742296049296,2026-01-02T19:15:00+00:00
UPF_001,6584,3939,76.26247707076735,2026-01-02T19:30:00+00:00
UPF_001,6576,3877,77.88175281929001,2026-01-02T19:45:00+00:00
UPF_001,6214,3778,79.11332612948254,2026-01-02T20:00:00+00:00
UPF_001,6267,3666,75.24648324926906,2026-01-02T20:15:00+00:00
UPF_001,6323,3737,76.27516168333453,2026-01-02T20:30:00+00:00
UPF_001,6062,3665,75.30713568093019,2026-01-02T20:45:00+00:00
UPF_001,5846,3694,70.60641896055643,2026-01-02T21:00:00+00:00
UPF_001,5759,3559,70.52123045905849,2026-01-02T21:15:00+00:00
UPF_001,5532,3320,65.97382063442294,2026-01-02T21:30:00+00:00
UPF_001,5115,3243,62.269285277069024,2026-01-02T21:45:00+00:00
UPF_001,4940,3149,60.46395680551977,2026-01-02T22:00:00+00:00
UPF_001,4998,3107,62.746035746135895,2026-01-02T22:15:00+00:00
UPF_001,5047,3163,60.505740496381364,2026-01-02T22:30:00+00:00
UPF_001,5174,3092,60.27673243136107,2026-01-02T22:45:00+00:00
UPF_001,5355,3168,59.98114172541224,2026-01-02T23:00:00+00:00
UPF_001,5196,3123,60.357378981161744,2026-01-02T23:15:00+00:00
UPF_001,5195,3122,60.24102438937729,2026-01-02T23:30:00+00:00
