Device_ID,Interface_ID,Bandwidth_Utilization_Out,Packet_Loss_Percent,Latency_ms,Jitter_ms,Timestamp
RTR_004,eth1,51.54738582701738,0.48891070571292944,15.614461849597173,2.357024708951593,2026-01-01T06:45:00+00:00
RTR_004,eth1,55.95621624020702,0.4450975193965599,16.903278606501125,2.2064520057889925,2026-01-01T07:00:00+00:00
RTR_004,eth1,58.06002362647282,0.4704307695949716,17.7509772598793,2.1683434089289984,2026-01-01T07:15:00+00:00
RTR_004,eth1,60.07610907927246,0.3891818630328242,17.390395397316386,2.0731606973730066,2026-01-01T07:30:00+00:00
RTR_004,eth1,63.38771643979789,0.4924369286501436,17.77289303874046,2.3583115197125677,2026-01-01T07:45:00+00:00
RTR_004,eth1,67.1094662496948,0.0,18.82524261626478,1.9003258743414166,2026-01-01T08:00:00+00:00
RTR_004,eth1,73.64562223715718,0.3166456835383118,23.690950808660734,1.9931456216594694,2026-01-01T08:15:00+00:00
RTR_004,eth1,71.47207474283726,0.5145864571672019,19.237644977660754,2.099485313186446,2026-01-01T08:30:00+00:00
RTR_004,eth1,73.24799626853856,0.4397913032685084,20.314897944959057,2.073567473438979,2026-01-01T08:45:00+00:00
RTR_004,eth1,73.04974142408534,0.444464549844273,21.10348354607139,1.8066644339487112,2026-01-01T09:00:00+00:00
RTR_004,eth1,79.55672414137817,0.48739827842182454,21.81498835401485,1.9662064645613904,2026-01-01T09:15:00+00:00
RTR_004,eth1,81.28626088155855,0.4746847951449602,21.74286148763421,2.0137059231172247,2026-01-01T09:30:00+00:00
RTR_004,eth1,81.17171231390482,0.5067506474567807,22.183582045968596,1.866990602019483,2026-01-01T09:45:00+00:00
RTR_004,eth1,84.54018524806528,0.5591739344938578,23.324168321538178,1.9041041059496189,2026-01-01T10:00:00+00:00
RTR_004,eth1,81.87225899200259,0.663461480419644,22.96804688426027,2.024262918180553,2026-01-01T10:15:00+00:00
RTR_004,eth1,85.14204948389069,0.6395020368926047,23.00746546430939,1.8979389806798284,2026-01-01T10:30:00+00:00
RTR_004,eth1,84.53687483912645,0.5669733474757951,23.44299527406597,2.0118994559342656,2026-01-01T10:45:00+00:00
RTR_004,eth1,87.99890585389412,0.4493050323657999,23.613186378972728,2.3163999867399054,2026-01-01T11:00:00+00:00
RTR_004,eth1,88.17815432953245,0.49346406406937693,23.50611631434741,1.9210384804586378,2026-01-01T11:15:00+00:00
RTR_004,eth1,89.09358748535975,0.5193934444524497,25.0,1.9515595023557124,2026-01-01T11:30:00+00:00
RTR_004,eth1,88.02391695464955,0.6530853488034133,24.07342832160872,2.235658588411761,2026-01-01T11:45:00+00:00
RTR_004,eth1,86.60632039263984,0.5135334473650945,24.036156896413253,1.9170936334211892,2026-01-01T12:00:00+00:00
RTR_004,eth1,89.8367446319198,0.32388123231428745,24.649721486455732,1.8406197054642077,2026-01-01T12:15:00+00:00
RTR_004,eth1,90.0,0.39539801028046334,23.614631462635735,1.9903509562660093,2026-01-01T12:30:00+00:00
RTR_004,eth1,88.7558924735507,0.4240688419962966,24.725650256646936,1.9367977819606985,2026-01-01T12:45:00+00:00
RTR_004,eth1,87.43386327203012,0.2872463247470532,25.0,2.2088147677482386,2026-01-01T13:00:00+00:00
RTR_004,eth1,89.9315080471799,0.4013122317905602,25.0,2.0817164124887193,2026-01-01T13:15:00+00:00
RTR_004,eth1,89.86403760829246,0.4449381254873477,24.012469507349106,2.1749572560202832,2026-01-01T13:30:00+00:00
RTR_004,eth1,90.0,0.5068113643358061,24.37446213491233,1.8088964033563595,2026-01-01T13:45:00+00:00
RTR_004,eth1,88.62706652010807,0.462645871872366,24.841157198101985,1.5608628268490852,2026-01-01T14:00:00+00:00
RTR_004,eth1,90.0,0.5286197731306886,25.0,2.060251048406113,2026-01-01T14:15:00+00:00
RTR_004,eth1,88.20309232546327,0.4203636175114215,25.0,1.9179235719628316,2026-01-01T14:30:00+00:00
RTR_004,eth1,90.0,0.4908975859599217,18.67931235174585,1.7648777050516276,2026-01-01T14:45:00+00:00
RTR_004,eth1,89.11605809756708,0.5482401128144134,24.44068509746625,1.9710108756640954,2026-01-01T15:00:00+00:00
RTR_004,eth1,88.337151903509,0.48801581025999385,24.551879446465033,1.8575213613451862,2026-01-01T15:15:00+00:00
RTR_004,eth1,87.46331739698734,0.41709882426745587,24.505895682407537,1.6218012508084736,2026-01-01T15:30:00+00:00
RTR_004,eth1,83.68284781220041,0.41479199296471475,25.0,1.606386193450077,2026-01-01T15:45:00+00:00
RTR_004,eth1,82.86876593396309,0.5614463029726565,23.520113795611515,1.8221816462321705,2026-01-01T16:00:00+00:00
RTR_004,eth1,82.48316446513643,0.6496720691189817,24.28714167582342,1.6335916910550363,2026-01-01T16:15:00+00:00
RTR_004,eth1,82.88159778325489,0.59006762454921,23.226782708974444,1.6591151258985004,2026-01-01T16:30:00+00:00
RTR_004,eth1,83.19353127730331,0.6720117232856019,23.587303384936675,2.314974987002599,2026-01-01T16:45:00+00:00
RTR_004,eth1,81.96278665801736,0.5526819701962105,23.750293391218893,2.089705166885047,2026-01-01T17:00:00+00:00
RTR_004,eth1,81.16152491244623,0.5879797171909877,23.29173727711312,2.1263793811459166,2026-01-01T17:15:00+00:00
RTR_004,eth1,81.7817985352912,0.5185980578467708,22.368444167666024,2.1752932078154634,2026-01-01T17:30:00+00:00
RTR_004,eth1,82.0445013353992,0.5941950690452731,22.58466748861031,1.8093646930793066,2026-01-01T17:45:00+00:00
RTR_004,eth1,80.17737370694475,0.5698326069127309,21.988157172603202,1.6241979346107054,2026-01-01T18:00:00+00:00
RTR_004,eth1,77.31346733162319,0.4874679467320842,21.612016364160745,1.9143012153530337,2026-01-01T18:15:00+00:00
RTR_004,eth1,76.53282040186183,0.48748421338180714,21.212781852078837,1.6924293803946708,2026-01-01T18:30:00+00:00
RTR_004,eth1,78.51642628213592,0.6548783754722809,20.813821231876336,2.283567141134413,2026-01-01T18:45:00+00:00
RTR_004,eth1,74.50577970155322,0.6043821545236303,21.177148686130888,2.4226178732013,2026-01-01T19:00:00+00:00
RTR_004,eth1,73.43314882976334,0.4117370261403801,20.89924661181552,2.077895885516143,2026-01-01T19:15:00+00:00
RTR_004,eth1,74.68472454297464,0.42381285396943263,20.86805249713126,1.811088042713716,2026-01-01T19:30:00+00:00
RTR_004,eth1,75.08649780261153,0.45580894170395764,20.55740288664301,1.9266435463153628,2026-01-01T19:45:00+00:00
RTR_004,eth1,73.29364541446691,0.44184280033459555,20.545736587246015,2.2438469886237735,2026-01-01T20:00:00+00:00
RTR_004,eth1,72.34872554538681,0.5229020079275425,19.69870948723464,1.9998678103116498,2026-01-01T20:15:00+00:00
RTR_004,eth1,71.92882212974907,0.42784968353726455,20.12625091893718,2.325984823681856,2026-01-01T20:30:00+00:00
RTR_004,eth1,69.17083981786425,0.47575978518662093,19.01627559665019,2.1877191781585856,2026-01-01T20:45:00+00:00
RTR_004,eth1,67.11085358885106,0.49973940471434153,19.063538050917032,2.008561371739889,2026-01-01T21:00:00+00:00
RTR_004,eth1,67.12768092207727,0.5888283832273187,18.146844276063526,1.9662176929227693,2026-01-01T21:15:00+00:00
RTR_004,eth1,62.76149729847538,0.4203093916795955,16.839127686314526,1.830077976624712,2026-01-01T21:30:00+00:00
RTR_004,eth1,58.20350681285728,0.4678781113683376,15.88675978618291,1.9555503418689537,2026-01-01T21:45:00+00:00
RTR_004,eth1,53.484086501404725,0.34509565517031937,15.764176644938374,1.7288984306688484,2026-01-01T22:00:00+00:00
RTR_004,eth1,54.11727234834041,0.5101570491141835,15.42275823071984,1.7307685245746551,2026-01-01T22:15:00+00:00
RTR_004,eth1,55.13865221051492,0.5344621298972223,15.558590303725351,1.7978986010375861,2026-01-01T22:30:00+00:00
RTR_004,eth1,53.91399235302248,0.5155379418926082,16.612486735654286,2.075000982077259,2026-01-01T22:45:00+00:00
RTR_004,eth1,55.39537821994531,0.5526641952720945,16.414537734147153,2.0447011698503794,2026-01-01T23:00:00+00:00
RTR_004,eth1,58.03039857323715,0.644358391823498,16.303640905748175,2.0006120267014755,2026-01-01T23:15:00+00:00
RTR_004,eth1,54.85110142246302,0.4956850870355753,15.50442430148008,1.8165914922766524,2026-01-01T23:30:00+00:00
RTR_004,eth1,54.60940692297589,0.44571580940916466,15.539509825235173,1.8761649402562928,2026-01-01T23:45:00+00:00
RTR_004,eth1,54.86251524270617,0.6228842483812714,16.10788585667396,1.8408240785881311,2026-01-02T00:00:00+00:00
RTR_004,eth1,53.82859311539408,0.5584582304017549,15.758010864226748,1.8014935312996645,2026-01-02T00:15:00+00:00
RTR_004,eth1,53.49734512114757,0.6701987446982455,16.157808064573203,1.8303931112951488,2026-01-02T00:30:00+00:00
RTR_004,eth1,51.1656773147167,0.6998683075528751,15.599736924324128,2.2035624321685483,2026-01-02T00:45:00+00:00
RTR_004,eth1,49.769045749641506,0.5196606931591531,14.208694545555256,2.1112398518084023,2026-01-02T01:00:00+00:00
RTR_004,eth1,46.85692317860461,0.4522055855373135,14.357511725639274,2.188966415422224,2026-01-02T01:15:00+00:00
RTR_004,eth1,45.833759248258055,0.43240276962493757,13.534228144985134,1.7759399790940693,2026-01-02T01:30:00+00:00
RTR_004,eth1,42.70754794155761,0.5217163855504984,11.728623107557604,1.9898813522315035,2026-01-02T01:45:00+00:00
RTR_004,eth1,37.80294138295742,0.6430447814679754,12.159215260073655,1.8982439641496651,2026-01-02T02:00:00+00:00
RTR_004,eth1,34.41502589273529,0.48502534636790695,12.027274718749865,1.8036774807313882,2026-01-02T02:15:00+00:00
RTR_004,eth1,32.31413876651893,0.47918679978935086,11.218131461499448,1.8627317632276812,2026-01-02T02:30:00+00:00
RTR_004,eth1,29.96179411849751,0.34219686222651735,8.0,1.879727848776183,2026-01-02T02:45:00+00:00
RTR_004,eth1,22.039227456103205,0.5704827067973073,9.239248041928404,1.9989540680806854,2026-01-02T03:00:00+00:00
RTR_004,eth1,21.740967510526897,0.5495810528174424,9.059883608507477,2.140602334272492,2026-01-02T03:15:00+00:00
RTR_004,eth1,20.0,0.7814865021426116,8.560417601199287,1.9593263650335755,2026-01-02T03:30:00+00:00
RTR_004,eth1,20.111026750732364,0.5357136136053818,8.750078788510594,2.203163197795922,2026-01-02T03:45:00+00:00
RTR_004,eth1,20.0,0.4990691162200474,8.44304550606626,2.15899309870922,2026-01-02T04:00:00+00:00
RTR_004,eth1,20.0,0.44284200440534127,8.373560676279855,2.04820552717628,2026-01-02T04:15:00+00:00
RTR_004,eth1,20.0,0.5095912248949418,8.752508787874827,3.4936877358654224,2026-01-02T04:30:00+00:00
RTR_004,eth1,23.77329060835236,0.6438314049002136,8.951233760527483,2.1919222666433025,2026-01-02T04:45:00+00:00
RTR_004,eth1,27.841950121357,0.5854420160797488,9.703716653238883,2.2324832713470695,2026-01-02T05:00:00+00:00
RTR_004,eth1,29.80889951423329,0.521489904445343,12.161417280623182,1.9701355352671417,2026-01-02T05:15:00+00:00
RTR_004,eth1,33.634284252221214,0.478419230554709,12.12936094719636,2.1056908812231097,2026-01-02T05:30:00+00:00
RTR_004,eth1,36.35476370363791,0.41215021899076926,11.64137242999852,2.31595106650167,2026-01-02T05:45:00+00:00
RTR_004,eth1,39.9645533848067,0.4506939619349966,12.435169541316736,2.0619566709372137,2026-01-02T06:00:00+00:00
RTR_004,eth1,45.90779966290124,0.4182972669704196,14.428892735154358,1.9771318106111584,2026-01-02T06:15:00+00:00
RTR_004,eth1,49.37071571059638,0.44793239291794085,15.00146097951115,1.7034992221476761,2026-01-02T06:30:00+00:00
RTR_004,eth1,50.971489952110645,0.45745870216156925,15.6465969404183,1.9711045810455952,2026-01-02T06:45:00+00:00
RTR_004,eth1,55.94152357518056,0.5455010728282766,16.113445217041175,2.254230473110175,2026-01-02T07:00:00+00:00
RTR_004,eth1,60.10313686155162,0.6183380885521041,16.341031913241494,2.0698487372986953,2026-01-02T07:15:00+00:00
RTR_004,eth1,61.774884017437394,0.4633423609988688,16.412876488525033,1.896446506215317,2026-01-02T07:30:00+00:00
RTR_004,eth1,82.12923189943976,0.5411921153601471,18.089545834303376,1.845645502793401,2026-01-02T07:45:00+00:00
RTR_004,eth1,66.68367586460988,0.5492412076512345,18.552914890197457,1.870908620879899,2026-01-02T08:00:00+00:00
RTR_004,eth1,69.44065154422165,0.42766976720871397,18.476052058919482,2.2829251259443835,2026-01-02T08:15:00+00:00
RTR_004,eth1,70.67835680763163,0.3797903080227165,19.871932780974255,2.14791950421891,2026-01-02T08:30:00+00:00
RTR_004,eth1,75.11714702422101,0.3684435582717803,20.87852554524865,2.1844600233231235,2026-01-02T08:45:00+00:00
RTR_004,eth1,79.37745216135382,0.6520341887517891,20.502403520159703,1.6930366161426176,2026-01-02T09:00:00+00:00
RTR_004,eth1,78.88893531661235,0.39450167827568366,20.543009878592578,1.9291940896240216,2026-01-02T09:15:00+00:00
RTR_004,eth1,80.04008090514053,0.4078738492415569,21.565028580717094,2.0473948511233533,2026-01-02T09:30:00+00:00
RTR_004,eth1,79.46873832710635,0.5470014001007838,22.524797301489276,2.037487825069161,2026-01-02T09:45:00+00:00
RTR_004,eth1,82.92753879955288,0.4975593858922647,23.687554445353054,2.0166333296968393,2026-01-02T10:00:00+00:00
RTR_004,eth1,83.44971989066951,0.3970524173468439,23.856116971336327,2.245754041045664,2026-01-02T10:15:00+00:00
RTR_004,eth1,84.64964779677027,0.5094361595765029,23.76414686677031,2.065528716258444,2026-01-02T10:30:00+00:00
RTR_004,eth1,87.20727353456448,0.46767263240701346,24.129099429075616,1.8298190698401822,2026-01-02T10:45:00+00:00
RTR_004,eth1,86.46885264690886,0.6546853428870458,24.482170544008248,2.152195464396258,2026-01-02T11:00:00+00:00
RTR_004,eth1,81.7458548504371,0.6926734416629701,23.84801260282474,1.9928240169421687,2026-01-02T11:15:00+00:00
RTR_004,eth1,86.54352596491033,0.43577867647014906,23.810225590528514,2.075989165009751,2026-01-02T11:30:00+00:00
RTR_004,eth1,87.16598262992845,0.6739660833566732,24.302125848657077,2.2261458968645993,2026-01-02T11:45:00+00:00
RTR_004,eth1,85.68533750368923,0.43826179138979837,23.981731620147837,1.988057565557637,2026-01-02T12:00:00+00:00
RTR_004,eth1,88.20470965710062,0.3002977120196646,24.061851298959844,2.045914712377474,2026-01-02T12:15:00+00:00
RTR_004,eth1,90.0,0.3753220598526249,24.718320059408576,2.2710380833693895,2026-01-02T12:30:00+00:00
RTR_004,eth1,90.0,0.48257858399159,25.0,1.9100695769622613,2026-01-02T12:45:00+00:00
RTR_004,eth1,90.0,0.9955037237217959,25.0,1.8010184489180792,2026-01-02T13:00:00+00:00
RTR_004,eth1,90.0,0.5039220938542399,24.574331373533777,2.0970991798028087,2026-01-02T13:15:00+00:00
RTR_004,eth1,90.0,0.5022423850971612,24.872586506505694,2.206976896469456,2026-01-02T13:30:00+00:00
RTR_004,eth1,90.0,0.4934695342235847,25.0,1.9145934517642846,2026-01-02T13:45:00+00:00
RTR_004,eth1,90.0,0.6390504969973894,24.329388358103436,1.6713708538524135,2026-01-02T14:00:00+00:00
RTR_004,eth1,90.0,0.455045979408081,24.5677437923735,1.623760276331551,2026-01-02T14:15:00+00:00
RTR_004,eth1,87.58148874156117,0.41999554062054756,25.0,1.8392099214291457,2026-01-02T14:30:00+00:00
RTR_004,eth1,90.0,0.5223644431606991,24.671849235738375,2.1034606757524017,2026-01-02T14:45:00+00:00
RTR_004,eth1,87.30683278329683,0.48533890589488043,24.353108605460143,2.211367237678068,2026-01-02T15:00:00+00:00
RTR_004,eth1,89.86647672423709,0.5387541211849216,20.20449595360969,2.1611062420142053,2026-01-02T15:15:00+00:00
RTR_004,eth1,89.57373668798708,0.4389294835288048,23.352213666834707,2.1331257206776084,2026-01-02T15:30:00+00:00
RTR_004,eth1,87.82672330610083,0.5129768319969407,24.635610572679596,2.009715360115594,2026-01-02T15:45:00+00:00
RTR_004,eth1,87.78251181979405,0.6460423418173118,23.761973602875674,2.2123867564442317,2026-01-02T16:00:00+00:00
RTR_004,eth1,83.93532641617489,0.45657575348249985,23.129753552600782,2.13497898926381,2026-01-02T16:15:00+00:00
RTR_004,eth1,81.90716233036966,0.4185932352412098,22.86134029504757,2.3187941780639645,2026-01-02T16:30:00+00:00
RTR_004,eth1,84.22267297541666,0.5435506948778727,22.145105116651166,2.114492563995352,2026-01-02T16:45:00+00:00
RTR_004,eth1,88.30544957870315,0.5349178948449826,22.86773523204498,2.8917547594692907,2026-01-02T17:00:00+00:00
RTR_004,eth1,82.64003340091739,0.4408579005095478,22.297351077713483,1.9832512443803072,2026-01-02T17:15:00+00:00
RTR_004,eth1,80.40584335724778,0.42303107501807624,21.808041432015838,2.219872667082212,2026-01-02T17:30:00+00:00
RTR_004,eth1,79.37228626908183,0.43292223708675026,21.332526770330517,2.2345079589748686,2026-01-02T17:45:00+00:00
RTR_004,eth1,79.50265926755456,0.5088085570603008,21.41809860917388,2.2277910868648334,2026-01-02T18:00:00+00:00
RTR_004,eth1,80.02055133588428,0.5073676287769399,21.19475122079342,1.460151713593632,2026-01-02T18:15:00+00:00
RTR_004,eth1,76.4318729436788,0.36605622192166865,21.922982739065105,2.224347470029307,2026-01-02T18:30:00+00:00
RTR_004,eth1,76.63343272029714,0.3942011883421349,21.788510309183433,1.96639730280468,2026-01-02T18:45:00+00:00
RTR_004,eth1,76.88006893675814,0.37014682801415666,21.545967876058125,1.9140974005182072,2026-01-02T19:00:00+00:00
RTR_004,eth1,73.70890716290336,0.41311276910451333,21.48380283484389,1.88857443629064,2026-01-02T19:15:00+00:00
RTR_004,eth1,72.2124246766297,0.38689315818366055,21.21930109362884,1.9052594517632584,2026-01-02T19:30:00+00:00
RTR_004,eth1,73.75903124738937,0.5650719951985125,20.74233058824889,1.7046126530804928,2026-01-02T19:45:00+00:00
RTR_004,eth1,73.04593052841757,0.5910708730373465,20.71861351437599,1.8876061709606553,2026-01-02T20:00:00+00:00
RTR_004,eth1,74.01620940105555,1.294454840465337,20.13822210989331,2.0604025921104987,2026-01-02T20:15:00+00:00
RTR_004,eth1,73.17275135568471,0.6349150998267467,20.484310056719153,1.9810768168872617,2026-01-02T20:30:00+00:00
RTR_004,eth1,71.86066919771461,0.6643148766898754,20.076619960478222,2.15585603052668,2026-01-02T20:45:00+00:00
RTR_004,eth1,69.94740243769607,0.39235537108009966,19.286381791195847,2.323773208101232,2026-01-02T21:00:00+00:00
RTR_004,eth1,69.80159477565209,0.4650392408846824,17.44532730554236,1.782776733103513,2026-01-02T21:15:00+00:00
RTR_004,eth1,63.19047601098977,0.368354637136195,16.451207107488322,1.9014392702617984,2026-01-02T21:30:00+00:00
RTR_004,eth1,55.83350139480819,0.6888215658670748,16.035932126452977,2.2954676653545683,2026-01-02T21:45:00+00:00
RTR_004,eth1,54.56701925181045,1.0453593431527284,15.039350269413422,2.1988707769735165,2026-01-02T22:00:00+00:00
RTR_004,eth1,57.357126456753605,0.6361691758010191,11.75983047416376,2.164677838401142,2026-01-02T22:15:00+00:00
RTR_004,eth1,57.04813235703605,0.41716708641805544,16.379119748074633,2.202592635201069,2026-01-02T22:30:00+00:00
RTR_004,eth1,56.359567099752795,0.8949259582695981,15.929862355065804,2.2524334102003833,2026-01-02T22:45:00+00:00
RTR_004,eth1,58.03721280826504,0.4325313072322179,15.57157928364269,2.021507838806963,2026-01-02T23:00:00+00:00
RTR_004,eth1,56.488822673863275,0.48040534164260446,16.506130658211056,2.1497909567453672,2026-01-02T23:15:00+00:00
RTR_004,eth1,57.2539960471514,0.22137643875071633,16.230459822296577,2.158992611324224,2026-01-02T23:30:00+00:00
RTR_004,eth1,55.13054671375184,0.3764905602059386,16.372706835222477,2.156850282402164,2026-01-02T23:45:00+00:00
RTR_004,eth1,55.72053725054339,0.4274604367955903,15.836554878235681,2.0422063288274312,2026-01-03T00:00:00+00:00
RTR_004,eth3,53.03238659812133,0.46236080918178346,16.074883909810417,2.3653327706933425,2026-01-01T00:00:00+00:00
RTR_004,eth3,53.625513536359705,0.4421807880324833,15.771973970999671,1.9501274463074496,2026-01-01T00:15:00+00:00
RTR_004,eth3,53.77829960470776,0.43046241897745163,15.393296287418302,2.057679912957685,2026-01-01T00:30:00+00:00
RTR_004,eth3,51.275543061480064,0.5587745208133068,15.335835860828228,2.124394102585253,2026-01-01T00:45:00+00:00
RTR_004,eth3,47.75253877646229,0.5659179778037072,15.37574606734012,1.8483928959531788,2026-01-01T01:00:00+00:00
RTR_004,eth3,49.84525093682333,0.46400999513495034,14.372902268326817,1.8576035090020553,2026-01-01T01:15:00+00:00
RTR_004,eth3,37.846324306981955,0.6757148093384133,12.881594932337117,1.9982877639083512,2026-01-01T01:30:00+00:00
RTR_004,eth3,41.87453223686153,0.5352549768413336,12.8765886171213,2.028278962154902,2026-01-01T01:45:00+00:00
RTR_004,eth3,36.36068941433872,0.7623500340977708,11.833388835071442,2.2630771939416996,2026-01-01T02:00:00+00:00
RTR_004,eth3,32.94454788733963,0.3055316923366027,11.15567428496071,2.088925445757903,2026-01-01T02:15:00+00:00
RTR_004,eth3,31.55441145122811,0.5857609951978592,11.37003985778585,1.789975601133909,2026-01-01T02:30:00+00:00
RTR_004,eth3,28.074290832824694,0.7852892337502898,11.386707114250957,1.9245526152580006,2026-01-01T02:45:00+00:00
RTR_004,eth3,26.926558886625195,0.3623282913626437,9.997027637925376,2.2277071013031264,2026-01-01T03:00:00+00:00
RTR_004,eth3,26.06361977010138,0.42935335874308395,9.433971012109426,1.7509279089578489,2026-01-01T03:15:00+00:00
RTR_004,eth3,20.548131399999516,0.5399410756317703,8.0,1.9741669547397898,2026-01-01T03:30:00+00:00
RTR_004,eth3,20.0,0.5003514356137092,8.638887100769992,1.5982941040210359,2026-01-01T03:45:00+00:00
RTR_004,eth3,20.8777067850763,0.5435450467613753,8.0,2.0709399452127517,2026-01-01T04:00:00+00:00
RTR_004,eth3,20.684354731642586,0.4573577998194175,8.056900104970243,2.085631177073726,2026-01-01T04:15:00+00:00
RTR_004,eth3,22.915302055923835,0.5179276030761958,8.795291282146342,1.9145117023181843,2026-01-01T04:30:00+00:00
RTR_004,eth3,26.250087306547634,0.43682593828725813,8.972615515861914,1.8260057026537282,2026-01-01T04:45:00+00:00
RTR_004,eth3,29.264245099371077,0.5677544190398909,8.94114829320625,1.619832966598341,2026-01-01T05:00:00+00:00
RTR_004,eth3,27.982495316777324,0.6309113767257695,10.44607230429675,2.8288551724259525,2026-01-01T05:15:00+00:00
RTR_004,eth3,33.75800798119512,0.40049741784498677,11.837758375093687,1.8789505798707815,2026-01-01T05:30:00+00:00
RTR_004,eth3,39.56243437281024,0.4284093323340739,11.644388876321559,1.8901530296911906,2026-01-01T05:45:00+00:00
RTR_004,eth3,41.4783945323938,0.422991954207668,13.041289248608901,2.063461448851135,2026-01-01T06:00:00+00:00
RTR_004,eth3,43.807762501998866,0.42111030262017385,14.832376055709412,1.9313251938127605,2026-01-01T06:15:00+00:00
RTR_004,eth3,46.8511845272003,0.39341694279197675,16.121983387455387,1.9698861414919007,2026-01-01T06:30:00+00:00
RTR_004,eth3,51.81564950778625,0.4728576068914262,16.84727675315502,2.116715446953993,2026-01-01T06:45:00+00:00
RTR_004,eth3,54.0392065894398,0.5976374011472568,16.973943839717844,2.0517325541875673,2026-01-01T07:00:00+00:00
RTR_004,eth3,57.21191540890579,0.668500298686701,17.304913425417855,1.9579226571524087,2026-01-01T07:15:00+00:00
RTR_004,eth3,58.474890677608585,0.5370531110207591,17.401535653592727,1.8967770302361897,2026-01-01T07:30:00+00:00
RTR_004,eth3,62.88458142218497,0.5372165212524103,18.644896455663673,2.0992276375625463,2026-01-01T07:45:00+00:00
RTR_004,eth3,46.334870008205954,0.6456310499290787,17.69876264245406,1.815124794240061,2026-01-01T08:00:00+00:00
RTR_004,eth3,64.80282289942046,1.2781966085521785,18.54155855560371,1.9613603799409012,2026-01-01T08:15:00+00:00
RTR_004,eth3,70.9063790718546,0.4989587341236873,19.544212208590007,2.042426750447682,2026-01-01T08:30:00+00:00
RTR_004,eth3,72.25480204827032,0.5441111710356895,20.21561379919877,1.64801737888763,2026-01-01T08:45:00+00:00
RTR_004,eth3,74.90134390798906,0.5604507458881761,20.17662627530561,2.0864293321851983,2026-01-01T09:00:00+00:00
RTR_004,eth3,78.01454241702478,0.5562980752349892,21.393834353913224,1.8796592001488137,2026-01-01T09:15:00+00:00
